<trainsetNo>1</trainsetNo><version>null</version><modversion>null</modversion><file>genus_wordConditionalProbList</file>
15	-0.65361637
33	-0.65361637
26	-0.5934478
34	-0.5934478
35	-0.5934478
36	-0.5934478
37	-0.5934478
38	-0.5934478
5	-0.66924167
33	-0.5934478
37	-0.5934478
38	-0.5934478
39	-0.5934478
49	-0.5934478
50	-0.5934478
15	-0.55058414
20	-0.55058414
22	-0.55058414
28	-0.55058414
29	-0.55058414
41	-0.55058414
42	-0.55058414
49	-0.55058414
50	-0.55058414
1	-0.66924167
25	-0.65361637
26	-0.65361637
55	-0.63823146
57	-0.63823146
58	-0.63823146
2	-0.66924167
9	-0.66924167
23	-0.6230796
24	-0.6230796
25	-0.6230796
26	-0.6230796
4	-0.66924167
34	-0.60815394
35	-0.60815394
36	-0.60815394
37	-0.60815394
38	-0.60815394
5	-0.66924167
6	-0.65361637
7	-0.65361637
4	-0.60815394
16	-0.60815394
17	-0.60815394
57	-0.60815394
58	-0.60815394
25	-0.66924167
33	-0.44452456
34	-0.44452456
35	-0.44452456
36	-0.44452456
37	-0.44452456
38	-0.44452456
39	-0.44452456
40	-0.44452456
41	-0.44452456
42	-0.44452456
43	-0.44452456
44	-0.44452456
45	-0.44452456
47	-0.44452456
48	-0.44452456
51	-0.44452456
53	-0.44452456
5	-0.65361637
7	-0.65361637
2	-0.63823146
57	-0.63823146
58	-0.63823146
10	-0.66924167
3	-0.66924167
33	-0.66924167
12	-0.63823146
13	-0.63823146
56	-0.63823146
1	-0.63823146
2	-0.63823146
4	-0.63823146
1	-0.66924167
57	-0.63823146
58	-0.63823146
59	-0.63823146
2	-0.5789548
33	-0.5789548
37	-0.5789548
38	-0.5789548
39	-0.5789548
49	-0.5789548
50	-0.5789548
9	-0.63823146
15	-0.63823146
33	-0.63823146
10	-0.65361637
11	-0.65361637
15	-0.6230796
20	-0.6230796
27	-0.6230796
59	-0.6230796
0	-0.5646689
19	-0.5646689
20	-0.5646689
22	-0.5646689
28	-0.5646689
29	-0.5646689
41	-0.5646689
42	-0.5646689
2	-0.63823146
49	-0.63823146
50	-0.63823146
4	-0.5229961
12	-0.5229961
13	-0.5229961
14	-0.5229961
15	-0.5229961
21	-0.5229961
27	-0.5229961
28	-0.5229961
29	-0.5229961
54	-0.5229961
55	-0.5229961
1	-0.66924167
1	-0.66924167
25	-0.65361637
26	-0.65361637
60	-0.66924167
12	-0.65361637
13	-0.65361637
