<trainsetNo>1</trainsetNo><version>null</version><modversion>null</modversion><file>genus_wordConditionalProbList</file>
4	-0.671641
0	-0.2132291
1	-0.2132291
2	-0.2132291
3	-0.2132291
9	-0.2132291
10	-0.2132291
11	-0.2132291
12	-0.2132291
13	-0.2132291
14	-0.2132291
15	-0.2132291
16	-0.2132291
17	-0.2132291
18	-0.2132291
19	-0.2132291
21	-0.2132291
22	-0.2132291
23	-0.2132291
30	-0.2132291
31	-0.2132291
32	-0.2132291
35	-0.2132291
36	-0.2132291
37	-0.2132291
42	-0.2132291
44	-0.2132291
45	-0.2132291
46	-0.2132291
47	-0.2132291
48	-0.2132291
49	-0.2132291
50	-0.2132291
53	-0.2132291
54	-0.2132291
55	-0.2132291
57	-0.2132291
58	-0.2132291
59	-0.2132291
60	-0.2132291
61	-0.2132291
65	-0.2132291
67	-0.2132291
40	-0.65755624
41	-0.65755624
35	-0.60312104
36	-0.60312104
37	-0.60312104
42	-0.60312104
50	-0.60312104
52	-0.60312104
4	-0.671641
0	-0.671641
1	-0.3892922
5	-0.3892922
22	-0.3892922
23	-0.3892922
24	-0.3892922
25	-0.3892922
30	-0.3892922
31	-0.3892922
32	-0.3892922
41	-0.3892922
44	-0.3892922
45	-0.3892922
46	-0.3892922
47	-0.3892922
48	-0.3892922
49	-0.3892922
53	-0.3892922
54	-0.3892922
57	-0.3892922
58	-0.3892922
59	-0.3892922
61	-0.3892922
65	-0.3892922
66	-0.3892922
0	-0.2780666
1	-0.2780666
2	-0.2780666
3	-0.2780666
9	-0.2780666
10	-0.2780666
11	-0.2780666
14	-0.2780666
16	-0.2780666
17	-0.2780666
18	-0.2780666
19	-0.2780666
21	-0.2780666
22	-0.2780666
23	-0.2780666
30	-0.2780666
31	-0.2780666
32	-0.2780666
36	-0.2780666
37	-0.2780666
44	-0.2780666
45	-0.2780666
47	-0.2780666
48	-0.2780666
49	-0.2780666
50	-0.2780666
53	-0.2780666
54	-0.2780666
55	-0.2780666
57	-0.2780666
58	-0.2780666
59	-0.2780666
60	-0.2780666
65	-0.2780666
67	-0.2780666
12	-0.58996296
13	-0.58996296
15	-0.58996296
35	-0.58996296
42	-0.58996296
46	-0.58996296
61	-0.58996296
8	-0.58996296
24	-0.58996296
28	-0.58996296
40	-0.58996296
41	-0.58996296
52	-0.58996296
66	-0.58996296
17	-0.57697576
35	-0.57697576
36	-0.57697576
37	-0.57697576
42	-0.57697576
50	-0.57697576
52	-0.57697576
67	-0.57697576
4	-0.671641
0	-0.671641
1	-0.22223818
2	-0.22223818
3	-0.22223818
5	-0.22223818
8	-0.22223818
9	-0.22223818
10	-0.22223818
11	-0.22223818
12	-0.22223818
13	-0.22223818
14	-0.22223818
15	-0.22223818
16	-0.22223818
18	-0.22223818
19	-0.22223818
20	-0.22223818
21	-0.22223818
22	-0.22223818
23	-0.22223818
24	-0.22223818
25	-0.22223818
28	-0.22223818
30	-0.22223818
31	-0.22223818
32	-0.22223818
41	-0.22223818
44	-0.22223818
45	-0.22223818
46	-0.22223818
47	-0.22223818
48	-0.22223818
49	-0.22223818
53	-0.22223818
54	-0.22223818
57	-0.22223818
58	-0.22223818
59	-0.22223818
60	-0.22223818
61	-0.22223818
65	-0.22223818
66	-0.22223818
0	-0.2780666
1	-0.2780666
2	-0.2780666
3	-0.2780666
9	-0.2780666
10	-0.2780666
11	-0.2780666
14	-0.2780666
16	-0.2780666
17	-0.2780666
18	-0.2780666
19	-0.2780666
21	-0.2780666
22	-0.2780666
23	-0.2780666
30	-0.2780666
31	-0.2780666
32	-0.2780666
36	-0.2780666
37	-0.2780666
44	-0.2780666
45	-0.2780666
47	-0.2780666
48	-0.2780666
49	-0.2780666
50	-0.2780666
53	-0.2780666
54	-0.2780666
55	-0.2780666
57	-0.2780666
58	-0.2780666
59	-0.2780666
60	-0.2780666
65	-0.2780666
67	-0.2780666
12	-0.58996296
13	-0.58996296
15	-0.58996296
35	-0.58996296
42	-0.58996296
46	-0.58996296
61	-0.58996296
2	-0.4442511
4	-0.4442511
5	-0.4442511
7	-0.4442511
8	-0.4442511
9	-0.4442511
11	-0.4442511
12	-0.4442511
13	-0.4442511
14	-0.4442511
15	-0.4442511
16	-0.4442511
18	-0.4442511
49	-0.4442511
53	-0.4442511
54	-0.4442511
58	-0.4442511
59	-0.4442511
60	-0.4442511
22	-0.671641
19	-0.6299683
20	-0.6299683
21	-0.6299683
57	-0.6299683
1	-0.6299683
25	-0.6299683
35	-0.6299683
65	-0.6299683
8	-0.60312104
24	-0.60312104
28	-0.60312104
40	-0.60312104
41	-0.60312104
52	-0.60312104
66	-0.671641
0	-0.671641
25	-0.65755624
55	-0.65755624
24	-0.671641
65	-0.65755624
66	-0.65755624
2	-0.671641
8	-0.57697576
11	-0.57697576
25	-0.57697576
38	-0.57697576
41	-0.57697576
55	-0.57697576
58	-0.57697576
59	-0.57697576
3	-0.4109147
18	-0.4109147
19	-0.4109147
22	-0.4109147
23	-0.4109147
24	-0.4109147
30	-0.4109147
31	-0.4109147
32	-0.4109147
35	-0.4109147
37	-0.4109147
43	-0.4109147
44	-0.4109147
46	-0.4109147
47	-0.4109147
50	-0.4109147
51	-0.4109147
52	-0.4109147
60	-0.4109147
65	-0.4109147
66	-0.4109147
67	-0.4109147
3	-0.4905021
4	-0.4905021
26	-0.4905021
30	-0.4905021
32	-0.4905021
34	-0.4905021
35	-0.4905021
46	-0.4905021
47	-0.4905021
50	-0.4905021
51	-0.4905021
55	-0.4905021
58	-0.4905021
59	-0.4905021
64	-0.4905021
2	-0.33719712
5	-0.33719712
6	-0.33719712
7	-0.33719712
8	-0.33719712
9	-0.33719712
10	-0.33719712
11	-0.33719712
12	-0.33719712
13	-0.33719712
14	-0.33719712
15	-0.33719712
16	-0.33719712
17	-0.33719712
22	-0.33719712
27	-0.33719712
36	-0.33719712
37	-0.33719712
38	-0.33719712
40	-0.33719712
42	-0.33719712
43	-0.33719712
44	-0.33719712
45	-0.33719712
49	-0.33719712
52	-0.33719712
53	-0.33719712
54	-0.33719712
57	-0.33719712
3	-0.58996296
12	-0.58996296
13	-0.58996296
14	-0.58996296
15	-0.58996296
16	-0.58996296
19	-0.58996296
2	-0.671641
4	-0.5641551
22	-0.5641551
24	-0.5641551
42	-0.5641551
43	-0.5641551
44	-0.5641551
45	-0.5641551
46	-0.5641551
47	-0.5641551
0	-0.671641
1	-0.47873726
22	-0.47873726
41	-0.47873726
44	-0.47873726
45	-0.47873726
46	-0.47873726
47	-0.47873726
48	-0.47873726
49	-0.47873726
52	-0.47873726
53	-0.47873726
57	-0.47873726
58	-0.47873726
59	-0.47873726
60	-0.47873726
61	-0.47873726
26	-0.64366716
52	-0.64366716
54	-0.64366716
15	-0.65755624
17	-0.65755624
15	-0.57697576
19	-0.57697576
36	-0.57697576
53	-0.57697576
55	-0.57697576
56	-0.57697576
62	-0.57697576
63	-0.57697576
65	-0.671641
2	-0.4219038
3	-0.4219038
8	-0.4219038
9	-0.4219038
10	-0.4219038
11	-0.4219038
12	-0.4219038
13	-0.4219038
14	-0.4219038
15	-0.4219038
16	-0.4219038
17	-0.4219038
19	-0.4219038
20	-0.4219038
21	-0.4219038
23	-0.4219038
28	-0.4219038
42	-0.4219038
43	-0.4219038
44	-0.4219038
45	-0.4219038
5	-0.400045
7	-0.400045
17	-0.400045
19	-0.400045
24	-0.400045
26	-0.400045
37	-0.400045
40	-0.400045
42	-0.400045
43	-0.400045
44	-0.400045
45	-0.400045
46	-0.400045
47	-0.400045
48	-0.400045
49	-0.400045
50	-0.400045
51	-0.400045
57	-0.400045
